ID,RiskScore
344,32.12719095447153
345,32.02277818388731
346,46.91647579689356
347,38.911261067518765
348,38.46195170824536
349,26.690901720865703
350,42.73391789283374
351,31.59340938233156
352,66.24330387157725
353,27.975241907862532
354,33.333812988474456
355,32.8098501350011
356,27.950870673372993
357,31.15524101238756
358,27.802358875965286
359,69.29216816049257
360,27.04387401636665
361,25.189787091260364
362,32.936998298179816
363,63.572237813480406
364,52.849051667238555
365,55.58457578306123
366,52.6246313418404
367,33.59591851890229
368,71.3509035462728
369,44.704465131521545
370,37.228207546035875
371,31.305376998075126
372,32.294915611756906
373,68.21955357294881
374,57.69151999970844
375,36.94752645442034
376,29.62451519201608
377,61.391696170186634
378,42.86699014898635
379,74.1064322633037
380,34.75423184868416
381,30.221403267143522
382,59.47299629194321
383,68.66750274213999
384,55.09782909326979
385,63.924626157044315
386,28.48503686706101
387,29.010335327219558
388,63.29455149932305
389,32.596604049655866
390,65.08633708800383
391,66.8653178960773
392,60.77347528744007
393,40.59638559807789
394,66.70277662823081
395,66.08827374658817
396,33.03456703399644
397,29.94420905886955
398,72.02630894657347
399,32.02834696139014
400,57.83231476896835
401,63.22769322515976
402,28.04503869747874
403,64.84115145310966
404,64.2677140183624
405,58.89333421655799
406,30.139406870897812
407,63.134754930146
408,54.46850139329259
409,33.28331128782442
410,35.11521391816587
411,40.22937336875837
412,33.63117525188782
413,32.32254469697344
414,57.72273418176505
415,43.24348026090961
416,48.24223494770714
417,36.72773830224619
418,31.32874615155808
419,53.79540255136328
420,26.754728403587198
421,39.23984952601076
422,30.884166572401682
423,61.42256480609733
424,26.312416064307524
425,54.75840002766317
426,31.737914455446635
427,33.04251934941289
428,57.544720341237635
429,31.84073458215282
430,58.96133045908499
431,30.363506796311473
432,64.85347955767757
433,69.78857616931862
434,68.11182988423117
435,57.380329510409084
436,27.48150569618474
437,64.64896885656631
438,40.46724516578706
439,49.708364356494236
440,71.1036689623585
441,30.390566824426884
442,73.96475708240891
443,60.20103903421035
444,69.17391317239108
445,68.79480088671727
446,64.45241076382501
447,37.99185920947744
448,64.27544063235624
449,77.61509151292273
450,67.56740206820882
451,70.65841643869642
452,29.668417238504986
453,59.812744986680045
454,63.52507078490838
455,33.896570987476885
456,41.77979263015872
457,60.02173485063645
458,36.18102217789812
459,58.18720484876249
460,33.882944492474934
461,36.18079906386824
462,29.80500675848575
463,52.0368928256215
464,28.641002619115266
465,38.3774862369644
466,30.751927195282438
467,69.87599957879007
468,40.09147419825052
469,75.47484747578767
470,60.455514536111515
471,69.04164499034911
472,36.64945670772216
473,33.75362181221052
474,30.028182675056307
475,65.0497557168244
476,30.555988786468124
477,69.6935125537099
478,29.31168375153833
479,60.14289748225734
480,57.24399000795204
481,39.37876278895074
482,74.08812047865098
483,36.24035067614004
484,33.74121527709254
485,42.72422209198929
486,70.37606914050026
487,33.91158946231201
488,69.63459512936709
489,28.39553949490775
490,67.76062491825064
491,36.15514713284681
492,68.97860131511936
493,31.038851072771077
494,63.99356805636626
495,35.043764136721954
496,81.16646087100267
497,64.95949031291357
498,53.01378157224005
499,29.176979151193216
500,44.90841079807183
501,39.31701904023009
502,68.05447474936979
503,28.08314142382344
504,33.68920001839905
505,51.25533153398819
506,51.47106680876113
507,70.72348677705507
508,28.169066181904
509,74.27226788495204
510,50.1855233795498
511,46.81109713799016
512,28.47351502428819
513,80.982364700341
514,66.90366370698412
515,35.8204462344419
516,37.908752234519085
517,34.85036782184348
518,39.540204212864296
519,42.347027804869576
520,64.96379543813244
521,71.23991148865744
522,66.61826001802696
523,28.925888610386075
524,49.78100913521954
525,64.73641808485036
526,50.80599882649952
527,59.62670049138322
528,22.295682594146196
529,38.82121530925542
530,32.23662553263572
531,25.910443327444316
532,49.20993627139939
533,55.677561088990345
534,64.10281826380715
535,33.82342417873916
536,57.055214005090285
537,71.03894428652796
538,65.77839663334686
539,72.26685238415938
540,62.06083279918747
541,31.452084778067274
542,73.10421501735387
543,52.39674281733961
544,64.69854903815178
545,76.65853093707007
546,69.11816989973894
547,44.46298538101849
548,57.83082136887175
549,52.221447614804894
550,35.28863463646156
551,36.68926675520169
552,54.27871539113721
553,30.947271110221134
554,68.19769725886646
555,54.42745890770908
556,49.76990099313471
557,34.94805503348691
558,68.45619187373144
559,40.55078562397951
560,35.894658662963934
561,65.24868877308921
562,72.82899838737225
563,66.40172003627161
564,28.57309338038811
565,72.19244635456306
566,42.654472739409385
567,42.94108060056516
568,59.22660479289762
569,33.17724610478976
570,74.92100246762595
571,32.60863973084629
572,66.00737857870568
573,52.33848657889531
574,35.580247826809455
575,34.55471174834936
576,49.81800771683732
577,28.680434624173017
578,56.44800605531732
579,30.77150239926686
580,29.115263267181835
581,30.36543166458635
582,68.99854583010205
583,50.61163925521572
584,39.4126171241341
585,28.94846711405136
586,74.18994291528647
587,29.664784558731924
588,39.04670470917996
589,31.836461772869928
590,60.03998459469649
591,38.98812020966932
592,77.86158307652025
593,62.96283675777574
594,64.05831682754497
595,28.90876335095551
596,71.14765749989778
597,34.5619695552708
598,54.047650719603965
599,58.01846292155573
600,35.74569102712988
601,63.88447083776141
602,55.776538885349765
603,69.78634306308385
604,65.67160009690679
605,40.07338910590135
606,37.654214489524385
607,68.48558232475384
608,33.985258386073184
609,30.86172712841109
610,63.77525719287949
611,41.697465316343695
612,34.10597261426783
613,53.06893951262021
614,33.21947634517655
615,37.006110252178
616,32.45783060464334
617,27.236851970164434
618,44.84930606142733
619,31.322589634599762
620,37.120999947271216
621,56.26617355821794
622,60.84192847880822
623,63.93625116108786
624,26.514337690028015
625,69.96880745723155
626,58.70279745000884
627,63.83452248117263
628,74.68982155915074
629,34.397347191036005
630,31.962763349086035
631,36.471486223485776
632,73.17688741950583
633,34.04849031021545
634,30.961586002400793
635,38.33808077707265
636,47.97207322264547
637,66.03852744419672
638,31.50934778451834
639,70.18636176436483
640,69.66812302986074
641,33.058644654608756
642,34.56338547568734
643,69.85957192186848
644,59.3310639972912
645,29.90889279220804
646,70.56607067357689
647,60.307622468909045
648,53.84794733843542
649,81.68306416279822
650,33.23922642387441
651,31.072598349177902
652,22.196589750415434
653,29.910291170718178
654,34.966994543918986
655,41.23179806035738
656,28.30767812556711
657,73.64061897948858
658,31.908225032505456
659,40.29302345815108
660,36.37277897222968
661,24.153538043959006
662,30.15194532552077
663,32.843934197789096
664,55.59579048301669
665,68.57613915744614
666,29.125246681747555
667,38.97746615875946
668,48.67142088704271
669,31.838160166030743
670,31.030284971236078
671,32.73941083175737
672,26.72841972591945
673,30.89920328656857
674,30.741597027660717
675,70.49313944058697
676,58.79818989096877
677,32.02018499507284
678,33.639491893209396
679,70.04643443136573
680,67.41372795111852
681,37.739778175296095
682,34.24959749390835
683,43.48899622662753
684,29.64913993568346
685,52.56330187940095
686,72.37762221653745
687,35.142871676700594
688,71.92470682375674
689,62.210682446737806
690,35.74355907169108
691,69.07620815711718
692,60.16539912465372
693,49.83077684728081
694,26.194243412439373
695,67.70612336715544
696,54.878776359708965
697,65.70239854410629
698,70.67555311475411
699,51.47672612947854
700,56.59019062071069
701,36.40680578025734
702,28.242832989012612
703,32.76242033292051
704,30.76401122448627
705,27.983405423509296
706,37.1590580713693
707,67.96249536196322
708,53.61083485667451
709,39.00297043068002
710,62.702457380462675
711,64.11924147944873
712,36.95592221823462
713,74.30293250612013
714,68.48532666700837
715,23.59080689686934
716,27.831903268769576
717,64.02266289394777
718,36.59532250003116
719,42.75152412176926
720,64.21120956668126
721,67.12705638073275
722,31.43904915237717
723,31.594347636206372
724,60.25826612192734
725,33.71960130729975
726,29.369454436785457
727,46.57548955918864
728,68.81522136120171
729,30.13907840027314
730,45.953550181149716
731,51.90160014464497
732,34.194335359572
733,39.259336573041494
734,50.10541267413712
735,26.974458391147795
736,60.04947132204387
737,49.04335286707764
738,39.09530181455797
739,29.751973090677755
740,29.481158007473653
741,68.97455189539454
742,47.56023780899819
743,52.186461471166226
744,29.129121763829357
745,58.19642386963176
746,70.76533923408803
747,58.32747945530341
748,33.72167807992935
749,40.04070669701203
750,67.04560129703721
751,51.869644425956245
752,77.52071185953412
753,57.76043999678343
754,49.89299007812882
755,53.94104846967136
756,27.779724001908725
757,68.80891816606284
758,67.43493426570697
759,60.53888073515639
760,31.841910388057837
761,38.32957653435998
762,38.948604591840336
763,40.481367044797466
764,64.70905552601948
765,64.35673955464182
766,28.538381985570897
767,79.19654203149041
768,27.42175121823002
769,50.355498312223666
770,33.731591726933004
771,70.84307495020153
772,62.63603599754355
773,27.34952680712317
774,31.591136176983458
775,42.71105454878769
776,36.12953292898983
777,31.52614649877658
778,35.70780789007013
779,32.34578399960948
780,50.12047488665728
781,53.18302246683944
782,75.44565097052674
783,68.28356507846614
784,37.33318725585356
785,29.238601742307882
786,59.43112839989255
787,69.02085160144198
788,66.45120528039641
789,39.83632983776732
790,68.23445462443958
791,30.893356253797933
792,33.4201103981614
793,33.279086360615864
794,70.98078933057941
795,35.36306711326314
796,42.58768783488115
797,33.344903572924686
798,75.39109885951602
799,62.547216549009526
800,68.60343130822544
801,42.387378460327234
802,27.294428953423683
803,58.31087243810016
804,66.29912068913548
805,66.03864345317544
806,69.57788286496377
807,59.411785223167996
808,70.71436148040493
809,52.800317743756686
810,74.54556140225112
811,57.62177873613904
812,30.900023282981664
813,73.65828772869699
814,43.89139692235125
815,71.62442323150844
816,26.802497374735076
817,57.283093741111216
818,67.06748684457064
819,32.306328349811984
820,35.584624489534264
821,57.08586821259029
822,39.74544542370988
823,61.04007701511331
824,75.04845184656894
825,82.25657578415004
826,42.99912707838192
827,32.00997404893165
828,27.963672835374926
829,35.197861618021435
830,31.615880382966512
831,61.80278793296402
832,44.10570503350887
833,55.57635644788243
834,29.893463325385095
835,61.521099087230255
836,27.654682156146475
837,35.91624456611685
838,31.928824564133723
839,59.585206672919384
840,69.19488151712122
841,67.19039201570395
842,62.66874180374405
843,50.76143541737789
844,84.24284630876028
845,49.70367638681573
846,40.467603532601984
847,31.260832854442793
848,67.12875850672668
849,37.34370314475399
850,36.322294690131926
851,58.37979356522031
852,47.795560071481745
853,29.93025736257956
854,34.46690480661863
855,28.470993133645884
856,56.318019325124325
857,26.72326527514819
858,33.65918612093453
859,66.14108524071968
860,33.516258980766224
861,52.01435058761344
862,42.81892328835553
863,30.317076911809302
864,29.1409873461836
865,48.82134363761058
866,71.00773334452869
867,28.177092078108124
868,31.223126419941234
869,70.7550045768556
870,28.438599135799123
871,28.405917205352093
872,45.53521402563481
873,52.156807161738556
874,26.82739232284398
875,73.24067845728864
876,32.297965668187885
877,33.766646947952005
878,34.16822892003747
879,31.539304164933597
880,29.232996681406103
881,30.12133913103028
882,72.60287502757268
883,33.2586124032412
884,41.43364647408158
885,28.784451245347924
886,55.1430317107342
887,56.1821025191404
888,70.52254779101372
889,65.02899278706418
890,31.744470084053074
891,32.40387846050933
892,71.03329771722791
893,28.867819145701656
894,36.199387795896094
895,24.77514172118026
896,37.34491108021248
897,49.80265555020775
898,53.72682053110756
899,68.59505023981073
900,31.56158351866589
901,77.30967435338425
902,72.60954988605445
903,75.06262967911567
904,64.05481642391432
905,73.67899803909478
906,43.46950634287529
907,72.92613850934556
908,61.39920049684949
909,57.372097811726
910,41.60395185207159
911,71.86124723657694
912,77.34612659956383
913,61.682448925739735
914,30.67970287438698
915,51.61887433791011
916,58.97636666890128
917,50.742882761762694
918,28.140838733628236
919,36.18630746439691
920,26.27995034246968
921,34.16013697558551
922,49.27317663025881
923,38.728197791039634
924,65.97121501519533
925,81.76515140636107
926,62.460161132791356
927,36.206233135398065
928,51.619913665452174
929,31.13753956482214
930,35.30153345386341
931,32.29003179656014
932,28.779680486994422
933,46.11912154946735
934,35.15953875996748
935,56.7461928281673
936,67.99896112377346
937,25.269829941868498
938,60.76209408078818
939,56.90139977711158
940,60.640568446642014
941,36.848572546734346
942,37.0589157249291
943,68.13391606599843
944,32.09909613416083
945,70.74866305070123
946,37.043707120539835
947,61.71391358055082
948,39.87884351698909
949,34.47869211682882
950,29.35887592172742
951,50.269167119854785
952,52.66360126729402
953,59.88378388766656
954,37.290411599576245
955,82.08648601790864
956,68.6780396385398
957,54.13734842171059
958,40.367813640965075
959,32.0882387061134
960,35.918567296223124
961,39.89987673219157
962,27.666454633721372
963,72.18064684524934
964,52.54337259745759
965,38.67330223330954
966,32.93806925544494
967,65.34839554719227
968,30.32347296573401
969,27.3418017575363
970,63.65538804006053
971,32.162933392722934
972,29.70608230841313
973,53.99461829530749
974,36.78744512497685
975,31.586647321670842
976,68.16878464463157
977,66.61068856846921
978,62.50441438414226
979,33.03061916053504
980,57.26387387825833
981,29.596323137244
982,65.20489489163614
983,32.99421170406739
984,52.47072132498285
985,51.20165755424673
986,30.795932871225443
987,69.05643356077324
988,28.39473485686387
989,69.16384678607287
990,30.765715043967585
991,57.20571234023554
992,35.215965257065214
993,29.969186670900214
994,67.61588812434442
995,23.66036535864905
996,47.151818114567476
997,29.228038046202332
998,74.31499576053173
999,31.993151756012363
1000,31.636653083185927
1001,67.31133166177301
1002,29.47477464812152
1003,57.69818695868158
1004,61.875089250004855
1005,26.696604297664724
1006,74.35602122308782
1007,34.144495164652085
1008,64.60973032950969
1009,29.67551831065675
1010,82.41804389102862
1011,32.904576065975114
1012,28.21598723281673
1013,77.56172559395463
1014,39.850431802061635
1015,71.62514069446827
1016,35.410623677709005
1017,42.87779183000394
1018,28.438751644845347
1019,66.04462025418441
1020,28.806958004373953
1021,39.35863665075874
1022,38.841483779047536
1023,61.12517882700529
1024,67.41525731838061
1025,29.593426133524524
1026,35.438785367615694
1027,32.75846667221272
1028,25.734704679979718
1029,29.82224991362729
1030,60.71829979449932
1031,30.366194190275397
1032,38.908157438052925
1033,32.936331129517214
1034,33.27350779310724
1035,70.43831246125184
1036,66.09435814915724
1037,65.02778144462542
1038,54.77925810118179
1039,66.17716421589105
1040,54.56303772894429
1041,28.046031533067275
1042,63.95333519803229
1043,69.71175429595627
1044,25.169262337292857
1045,63.53569926423418
1046,39.25398776785937
1047,35.77437837740216
1048,50.78879288655869
1049,29.04609630370743
1050,31.755882553178598
1051,63.49917372766694
1052,37.78374332393713
1053,56.11894110513919
1054,66.40721430851113
1055,38.65075120479227
1056,29.232341157447546
1057,30.039372018769505
1058,59.76834533159923
1059,30.25638789733185
1060,58.40406309044754
1061,60.32408693675847
1062,72.26123427287072
1063,57.10495301670775
1064,35.0467106665369
1065,63.81155435708338
1066,52.93960262090095
1067,41.3624937774149
1068,33.83953600723395
1069,37.13386461048351
1070,53.470087596660484
1071,26.80665768359165
1072,46.349651720847596
1073,32.722460293216535
1074,61.55047904441482
1075,34.379692789217444
1076,71.53972324132725
1077,39.01779162824397
1078,57.90085954053371
1079,51.96577591596625
1080,32.250101920911234
1081,30.761097300473818
1082,32.94633240015858
1083,67.85242356393229
1084,61.886268109136665
1085,29.90055933829998
1086,33.04301515186121
1087,61.430088622879765
1088,32.19727272985766
1089,42.229284186405465
1090,32.014503170600975
1091,73.69047478152373
1092,60.56186267033764
1093,29.00208076875952
1094,34.95877829161989
1095,67.61861107590485
1096,36.58865029507088
1097,68.78726500616715
1098,64.52158712233762
1099,72.46380937317063
1100,27.257378727761694
1101,26.32393800402295
1102,59.14759702396343
1103,28.69354462287683
1104,59.040850007866744
1105,35.602636003415626
1106,64.40084914259403
1107,62.386804776268235
1108,24.837861090514764
1109,60.64912877175719
1110,45.57574023547727
1111,39.9337947651302
1112,54.66766722333225
1113,32.51853771604548
1114,59.581821268398784
1115,56.785735330064746
1116,51.75754490519518
1117,36.50609607020629
1118,67.06804142290224
1119,32.01100466266533
1120,36.445884714863126
1121,33.18793307556737
1122,31.12827612327038
1123,33.211831677872944
1124,62.52999163723781
1125,29.472168659735416
1126,65.09924060384176
1127,60.32498336553466
1128,37.610257992831826
1129,36.41639457627926
1130,68.54595664157246
1131,77.23153456021853
1132,33.6892260090407
1133,34.84766684139406
1134,59.014072597492884
1135,45.10727961011776
1136,42.512674397448855
1137,43.32851706724359
1138,56.34870619411471
1139,35.880691255997974
1140,42.0176758442902
1141,58.13288679520994
1142,75.88312604085881
1143,29.50017688232813
1144,63.85664706617957
1145,73.77002823094568
1146,30.817991237114413
1147,51.303222986781634
1148,32.3609397913243
1149,73.31118043112234
1150,27.5310177881846
1151,36.379647179428616
1152,29.63353266390925
1153,60.4349552049395
1154,34.20826459912409
1155,30.92359780902155
1156,34.20007518174388
1157,68.97959987088389
1158,71.62653255787465
1159,66.1817994727708
1160,30.473879979078344
1161,60.76843510716196
1162,64.67407680085716
1163,31.638216346218766
1164,66.7711619942804
1165,69.3025530465812
1166,72.73063648522391
1167,63.209579709648104
1168,37.15702100364119
1169,53.98624375423165
1170,27.21677104458073
1171,66.89505878152326
1172,28.58335624130029
1173,59.38509863131505
1174,63.20689014410577
1175,56.92291670781593
1176,66.41867921891252
1177,65.29232193904889
1178,38.52949942792646
1179,29.777975392967477
1180,34.79513826411247
1181,69.81765177043758
1182,39.87317016248159
1183,31.695065719656636
1184,37.52097149886689
1185,36.49550385072932
1186,63.72966474926111
1187,56.345532749303366
1188,27.83287121261966
1189,27.872262374304693
1190,28.260542752001818
1191,45.69292817218511
1192,42.25678301722104
1193,35.0518573339873
1194,50.503564580450885
1195,37.77650995139029
1196,30.826161378659194
1197,65.99608098230692
1198,33.33105764802821
1199,55.51085817042463
1200,62.427076844005185
1201,37.18794446072574
1202,74.0170250135341
1203,61.37037168750666
1204,61.463657897253476
1205,29.698985607174784
1206,32.858172281763636
1207,51.02173031541071
1208,41.058481237886376
1209,63.33810826646433
1210,63.920278788016574
1211,52.586097248638524
1212,72.76886044251938
1213,46.28422548091446
1214,70.64724042903954
1215,61.52019710599414
1216,25.316434493027522
1217,57.59618487264501
1218,33.296950238377185
1219,60.68191410084847
1220,50.05594314526484
1221,34.27198369963273
1222,34.15386727140559
1223,39.08867482977184
1224,33.59921910144562
1225,60.06413044154402
1226,74.48640439411489
1227,60.574676803673924
1228,51.92706497683773
1229,77.0282394673385
1230,47.98506432717242
1231,30.03091100538534
1232,51.03954481500869
1233,62.240846071149576
1234,72.23672457446614
1235,40.19645788962039
1236,71.30720559248037
1237,54.9945767458797
1238,46.43043879738119
1239,33.26804678798443
1240,32.70728323397392
1241,65.76382047578765
1242,32.633847877295956
1243,34.52035214362075
1244,48.36993995722001
1245,55.960326750624475
1246,73.82112174209524
1247,45.68732199512813
1248,76.6397985956151
1249,32.08246623646834
1250,44.234860532616146
1251,32.074443594334696
1252,28.7202790571005
1253,29.29437225393291
1254,76.46878842285673
1255,61.680040394040525
1256,53.58736828057896
1257,65.45369443327145
1258,69.39288472955722
1259,67.61884583528283
1260,68.62911179652036
1261,32.86701761656821
1262,30.733744196247955
1263,77.0818036198801
1264,31.21170739712307
1265,60.93099683208019
1266,32.82792251362959
1267,63.04023590512139
1268,27.15344694362578
1269,72.53932995444363
1270,52.53478093673392
1271,35.882759459103234
1272,37.845932194075544
1273,39.112011051794646
1274,71.72560592898989
1275,61.48151230923194
1276,63.21217175674518
1277,29.86287880486893
1278,56.483448950781124
1279,27.68025247970315
1280,73.91857153930994
1281,57.17191233622855
1282,59.5271192662558
1283,35.628821950523026
1284,65.7927038935499
1285,67.7268514226556
1286,49.6074478694531
1287,39.322444709621635
1288,47.844355557052545
1289,62.67084717508263
1290,31.061651944308345
1291,71.34203818424035
1292,53.61234326243837
1293,33.96194993500019
1294,48.12729328918692
1295,62.51839546370928
1296,32.29744458580815
1297,31.903737471261802
1298,38.19314377976617
1299,51.87736064284691
1300,55.467404178814675
1301,69.27053719997878
1302,63.993161513918785
1303,62.079063364866926
1304,65.87595735023052
1305,51.02055919043264
1306,61.182077479477655
1307,29.22388262094124
1308,53.49919826415533
1309,34.07234539312678
1310,55.21709574235179
1311,62.21746724150551
1312,67.94852454874203
1313,33.447634867591454
1314,30.233998362423165
1315,29.941046423834965
1316,28.59946827890274
1317,58.88466754400313
1318,30.598870111437666
1319,36.909540674933275
1320,41.31185938597727
1321,34.179173731058484
1322,73.59628688165529
1323,72.53214253746876
1324,35.4165999360624
1325,61.36309905327008
1326,43.496087173481556
1327,28.536169147348502
1328,76.00712832309989
1329,38.27971778502165
1330,69.27397378405364
1331,55.0526189714943
1332,23.433223191754767
1333,46.33671578788723
1334,72.89108718558299
1335,71.34292571319133
1336,67.56451084547321
1337,29.12466094495778
1338,52.94578051047584
1339,57.97071516270675
1340,28.39750940255098
1341,32.75685333296957
1342,30.827519588284396
1343,27.568286987614822
1344,27.10617628521685
1345,32.48691044104759
1346,56.87454889902657
1347,28.97445558406223
1348,63.97735418766066
1349,64.89089655862513
1350,35.185343923009874
1351,59.71530158460196
1352,29.6952973689837
1353,71.22054994743975
1354,72.0133699851822
1355,48.46899996594915
1356,65.32297239582955
1357,32.36588246812405
1358,29.35797944697759
1359,36.85227719424714
1360,52.42127285087202
1361,65.76603520522963
